,list_date,description.year_built,description.baths_3qtr,description.sold_date,description.baths_full,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.garage,description.stories,description.beds,location.address.state,location.address.city,basement,central_air,community_outdoor_space,dishwasher,fireplace,forced_air,hardwood_floors,laundry_room,recreation_facilities,shopping,washer_dryer,apartment,condos,duplex_triplex,land,mobile,multi_family,single_family,townhomes,interest_rate
967,1695840270.0,1955.0,1.0,1701820800.0,1.0,0.0,8220.0,1654.0,2.0,2.0,1.0,3.0,570285.0,570285.0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
1718,1696261697.0,2005.0,0.0,1704931200.0,2.0,0.0,1045.0,1059.0,2.0,0.0,1.0,2.0,365049.173553719,343749.51923076925,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5.33
6131,1701285763.0,1997.0,0.0,1704672000.0,2.0,1.0,10019.0,2197.0,3.0,2.0,1.0,4.0,431431.53153153154,431431.53153153154,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
2623,1691778842.0,1920.0,0.0,1699920000.0,1.0,0.0,6534.0,970.0,1.0,0.0,1.0,2.0,238092.4406779661,240520.9391304348,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.33
6551,1697032193.0,1920.0,0.0,1704844800.0,3.0,0.0,3328.0,2634.0,3.0,0.0,3.0,7.0,458996.5652173913,458996.5652173913,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
253,1704923429.0,2016.0,0.0,1704844800.0,4.0,0.0,6970.0,3724.0,4.0,0.0,2.0,4.0,239309.83606557376,243946.55172413794,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5.33
7716,1701361582.0,1938.0,0.0,1704844800.0,1.0,0.0,43560.0,1208.0,1.0,0.0,2.0,2.0,449961.6666666667,449909.4017094017,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,5.33
6572,1697777097.0,1950.0,0.0,1704240000.0,1.0,1.0,10001.0,2450.0,2.0,2.0,2.0,4.0,458996.5652173913,458996.5652173913,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
2649,1697812229.0,2003.0,0.0,1703635200.0,2.0,0.0,25265.0,2376.0,2.0,2.0,2.0,3.0,238092.4406779661,240520.9391304348,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5495,1699371391.0,1930.0,0.0,1704758400.0,2.0,1.0,3920.0,1608.0,3.0,2.0,2.0,5.0,260635.74626865672,250075.95041322315,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,5.33
3331,1699735044.0,1965.0,0.0,1705363200.0,1.0,0.0,470.0,470.0,1.0,0.0,1.0,1.0,578773.5849056604,578773.5849056604,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,5.33
6560,1700161552.0,1920.0,0.0,1704412800.0,3.0,0.0,3942.0,2546.0,3.0,0.0,3.0,5.0,458996.5652173913,458996.5652173913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
249,1702145815.0,2007.0,0.0,1704931200.0,2.0,0.0,9583.0,1386.0,2.0,2.0,1.0,3.0,239309.83606557376,150000.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
822,1702541625.0,2002.0,0.0,1704931200.0,3.0,0.0,7623.0,4097.0,3.0,3.0,2.0,5.0,494053.8461538461,504408.4905660377,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.33
4346,1701625252.0,1961.0,0.0,1705363200.0,1.0,1.0,14375.0,1180.0,2.0,0.0,1.0,3.0,424447.63440860214,424447.63440860214,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,5.33
3854,1701190456.0,1993.0,2.0,1704844800.0,1.0,0.0,7667.0,2849.0,3.0,2.0,2.0,4.0,351393.78571428574,338264.57364341087,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5.33
4454,1699241087.0,1984.0,0.0,1704931200.0,1.0,1.0,3920.0,1058.0,2.0,0.0,2.0,2.0,424447.63440860214,424447.63440860214,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5.33
37,1677250822.0,1962.0,0.0,1705017600.0,2.0,0.0,13068.0,1722.0,2.0,0.0,1.0,3.0,172763.26515151514,172763.26515151514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.58
8018,1685716036.0,1964.0,0.0,1694476800.0,2.0,0.0,12632.0,2218.0,2.0,0.0,2.0,3.0,51394.02985074627,47327.27272727273,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.08
7846,1698785660.0,2021.0,0.0,1704672000.0,2.0,1.0,5227.0,1607.0,3.0,2.0,2.0,3.0,434089.0,464000.0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
6524,1699416461.0,1953.0,0.0,1704326400.0,2.0,0.0,4051.0,2144.0,2.0,0.0,1.0,3.0,458996.5652173913,458996.5652173913,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6352,1695663801.0,1999.0,0.0,1704412800.0,2.0,0.0,3920.0,1631.0,2.0,2.0,1.0,2.0,239801.9642857143,239801.9642857143,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5.33
1110,1693432690.0,1910.0,0.0,1703203200.0,6.0,0.0,6534.0,5100.0,6.0,0.0,2.0,12.0,343289.04761904763,343289.04761904763,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
724,1700264750.0,1963.0,0.0,1705017600.0,2.0,0.0,5663.0,1455.0,2.0,2.0,1.0,3.0,494053.8461538461,504408.4905660377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
3732,1701102996.0,1942.0,0.0,1704240000.0,1.0,0.0,4922.0,1076.0,1.0,0.0,1.0,2.0,175455.03875968992,175455.03875968992,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7953,1696012660.0,1947.0,0.0,1703808000.0,1.0,1.0,9583.0,1304.0,2.0,1.0,2.0,3.0,434089.0,435382.5581395349,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
2527,1698283955.0,1986.0,0.0,1703203200.0,1.0,1.0,2614.0,936.0,2.0,1.0,2.0,2.0,238092.4406779661,240520.9391304348,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,5.33
3730,1701376947.0,1998.0,0.0,1704326400.0,4.0,1.0,17860.0,4948.0,5.0,0.0,2.0,5.0,175455.03875968992,175455.03875968992,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
610,1701981942.0,1958.0,0.0,1703203200.0,2.0,0.0,9118.0,1481.0,2.0,1.0,1.0,3.0,447795.6153846154,457283.7916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1932,1703866998.0,1942.0,0.0,1704931200.0,1.0,0.0,6665.0,1130.0,1.0,1.0,2.0,2.0,228275.70247933886,228275.70247933886,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
2894,1699486953.0,2000.25,0.0,1702339200.0,3.0,0.0,12197.0,2300.0,3.0,2.0,1.0,3.0,240292.77777777778,240292.77777777778,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
468,1693425685.0,1956.0,0.0,1703548800.0,2.0,0.0,6887.0,1411.0,2.0,0.0,1.0,4.0,447795.6153846154,457283.7916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7369,1702668095.0,2001.0,0.0,1705363200.0,2.0,0.0,8276.0,1002.0,2.0,0.0,1.0,3.0,381542.78571428574,412295.0722891566,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
5500,1698987655.0,1952.0,0.0,1704672000.0,1.0,0.0,13504.0,1296.0,1.0,2.0,2.0,4.0,260635.74626865672,435142.85714285716,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
1987,1702330829.0,1949.0,0.0,1704758400.0,1.0,0.0,6229.0,672.0,1.0,1.0,2.0,2.0,228275.70247933886,228275.70247933886,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6529,1699375046.0,1930.0,0.0,1704240000.0,1.0,0.0,3049.0,1440.0,1.0,0.0,2.0,3.0,458996.5652173913,458996.5652173913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5301,1696631834.0,2021.0,0.0,1703548800.0,2.0,1.0,1742.0,1140.0,3.0,1.0,2.0,3.0,466018.73214285716,466018.73214285716,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,5.33
5393,1699288084.0,1976.0,0.0,1703030400.0,2.0,0.0,7841.0,1361.0,2.0,2.0,1.0,3.0,466018.73214285716,466018.73214285716,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,5.33
3214,1694008039.0,1910.0,0.0,1705017600.0,1.0,0.0,640.0,643.0,1.0,0.0,1.0,2.0,578773.5849056604,578773.5849056604,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,5.33
1966,1699371099.0,1921.0,0.0,1704412800.0,1.0,0.0,5401.0,884.0,1.0,0.0,2.0,2.0,228275.70247933886,228275.70247933886,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,5.33
3629,1700162129.0,1944.0,0.0,1705017600.0,1.0,0.0,7841.0,832.0,1.0,0.0,1.0,2.0,175455.03875968992,175455.03875968992,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,5.33
4698,1702880387.0,1976.0,0.0,1705017600.0,1.0,0.0,1307.0,720.0,1.0,1.0,1.0,2.0,336884.1216216216,336884.1216216216,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.33
2525,1694812515.0,2004.0,0.0,1703808000.0,2.0,1.0,15246.0,2298.0,3.0,2.0,2.0,3.0,238092.4406779661,240520.9391304348,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
3688,1699039298.0,2004.0,0.0,1704412800.0,3.0,0.0,17424.0,2414.0,3.0,0.0,1.0,5.0,175455.03875968992,175455.03875968992,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
749,1699076397.0,1965.0,0.0,1705017600.0,2.0,0.0,5602.0,1011.0,2.0,1.0,1.0,3.0,494053.8461538461,504408.4905660377,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,5.33
188,1699656094.0,1994.0,0.0,1704240000.0,2.0,0.0,13747.0,2069.0,2.0,2.0,1.0,4.0,172763.26515151514,172763.26515151514,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5.33
4686,1701445526.0,2015.0,0.0,1705276800.0,3.0,0.0,7085.0,2683.0,3.0,3.0,1.0,4.0,336884.1216216216,336884.1216216216,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7886,1695312603.0,1958.0,0.0,1704672000.0,2.0,1.0,9583.0,2022.0,3.0,2.0,1.0,3.0,434089.0,435382.5581395349,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5.33
5411,1698851219.0,1984.0,0.0,1704758400.0,2.0,1.0,436.0,1540.0,3.0,0.0,1.0,2.0,260635.74626865672,250075.95041322315,1,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,5.33
458,1696896343.0,1981.0,0.0,1703548800.0,1.0,0.0,751.0,725.0,1.0,0.0,1.0,1.0,447795.6153846154,457283.7916666667,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,5.33
1385,1699444475.0,1974.0,0.0,1703203200.0,1.0,0.0,22000.0,1092.0,1.0,0.0,1.0,3.0,319652.11023622047,319652.11023622047,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
2832,1702169003.0,1989.0,0.0,1703808000.0,1.0,0.0,1750.0,864.0,1.0,0.0,1.0,2.0,240292.77777777778,240292.77777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
3870,1695917505.0,1890.0,0.0,1704412800.0,2.0,0.0,4922.0,1225.0,2.0,0.0,2.0,4.0,351393.78571428574,338264.57364341087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
490,1700255311.0,1960.0,0.0,1703203200.0,2.0,0.0,7148.0,1363.0,2.0,0.0,1.0,3.0,447795.6153846154,457283.7916666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
1964,1677607851.0,2022.0,1.0,1704412800.0,2.0,0.0,9714.0,1564.0,3.0,3.0,2.0,4.0,228275.70247933886,228275.70247933886,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.57
2087,1677607851.0,2022.0,1.0,1704412800.0,2.0,0.0,9714.0,1564.0,3.0,3.0,2.0,4.0,228275.70247933886,228275.70247933886,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4.57
4419,1698800670.0,1982.0,0.0,1704931200.0,2.0,1.0,10890.0,1657.0,3.0,0.0,2.0,3.0,424447.63440860214,424447.63440860214,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,5.33
6452,1698412574.0,1907.0,0.0,1703808000.0,2.0,0.0,1307.0,1876.0,2.0,0.0,3.0,4.0,239801.9642857143,239801.9642857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.33
3479,1696477364.0,1976.0,0.0,1703203200.0,2.0,1.0,33316.0,2596.0,3.0,2.0,3.0,3.0,546702.2359550562,546702.2359550562,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
5542,1700145391.0,1956.0,0.0,1704412800.0,1.0,0.0,14810.0,1290.0,1.0,1.0,2.0,3.0,260635.74626865672,295000.0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,5.33
5927,1701354347.0,1984.0,0.0,1705017600.0,2.0,0.0,6970.0,1318.0,2.0,2.0,1.0,3.0,283243.6614173228,255832.25806451612,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
3595,1700457159.0,1977.0,0.0,1704153600.0,2.0,1.0,1206.0,1518.0,3.0,0.0,2.0,3.0,546702.2359550562,546702.2359550562,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,5.33
2124,1693446386.0,2000.0,0.0,1704412800.0,2.0,1.0,6142.0,1463.0,3.0,2.0,2.0,3.0,228275.70247933886,228275.70247933886,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,5.33
3969,1699802441.0,1912.0,0.0,1705017600.0,1.0,0.0,2788.0,1517.0,1.0,0.0,2.0,4.0,351393.78571428574,338264.57364341087,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,5.33
405,1702650691.0,1966.0,0.0,1704326400.0,1.0,0.0,8276.0,881.0,1.0,0.0,1.0,2.0,239309.83606557376,243946.55172413794,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
1355,1699378986.0,1970.0,0.0,1702339200.0,1.0,0.0,20038.0,980.0,1.0,0.0,1.0,3.0,319652.11023622047,319652.11023622047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.33
1619,1690418892.0,1970.0,0.0,1704844800.0,2.0,0.0,22651.0,2590.0,2.0,0.0,1.0,3.0,313479.05511811026,313479.05511811026,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
4931,1699024051.0,1961.0,0.0,1702425600.0,1.0,1.0,5998.0,1064.0,2.0,1.0,2.0,2.0,244447.15447154472,342260.8695652174,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7788,1700148428.0,2002.0,0.0,1705017600.0,3.0,1.0,7405.0,2163.0,4.0,2.0,2.0,3.0,434089.0,435382.5581395349,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
5237,1705159893.0,2001.0,0.0,1705017600.0,2.0,0.0,4356.0,1760.0,2.0,2.0,1.0,3.0,466018.73214285716,466018.73214285716,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
3913,1695917505.0,1890.0,0.0,1704412800.0,2.0,0.0,4922.0,1225.0,2.0,0.0,2.0,4.0,351393.78571428574,338264.57364341087,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
2358,1690325900.0,2005.0,0.0,1695859200.0,2.0,0.0,6534.0,1672.0,2.0,2.0,1.0,3.0,178189.2857142857,178189.2857142857,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,5.08
6642,1700161552.0,1920.0,0.0,1704412800.0,3.0,0.0,3942.0,2546.0,3.0,0.0,3.0,5.0,458996.5652173913,458996.5652173913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
1831,1696864777.0,2003.0,0.0,1704672000.0,2.0,1.0,1307.0,1600.0,3.0,1.0,2.0,3.0,365049.173553719,343749.51923076925,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,5.33
1268,1690937267.0,1921.0,0.0,1703548800.0,3.0,0.0,6098.0,3804.0,3.0,0.0,2.0,9.0,343289.04761904763,343289.04761904763,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
1556,1700573393.0,1998.0,0.0,1705017600.0,2.0,0.0,6098.0,1624.0,2.0,2.0,1.0,3.0,313479.05511811026,313479.05511811026,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
509,1693425685.0,1956.0,0.0,1703548800.0,2.0,0.0,6887.0,1411.0,2.0,0.0,1.0,4.0,447795.6153846154,457283.7916666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
2813,1697820879.0,1989.0,0.0,1702252800.0,3.0,0.0,9000.0,1553.0,3.0,0.0,1.0,3.0,240292.77777777778,240292.77777777778,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
6845,1689344345.0,2003.0,0.0,1695686400.0,2.0,0.0,9583.0,2066.0,2.0,0.0,1.0,3.0,391750.0,400000.0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,5.08
5345,1697752877.0,1997.0,0.0,1703203200.0,2.0,0.0,6970.0,1813.0,2.0,0.0,1.0,4.0,466018.73214285716,466018.73214285716,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,5.33
409,1699924255.0,1979.0,0.0,1705017600.0,2.0,1.0,10019.0,1633.0,3.0,2.0,2.0,3.0,239309.83606557376,243946.55172413794,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,5.33
1394,1699478817.0,1978.0,0.0,1702598400.0,2.0,1.0,3300.0,1524.0,3.0,0.0,2.0,3.0,319652.11023622047,319652.11023622047,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.33
672,1693066958.0,1989.0,0.0,1705017600.0,2.0,0.0,5663.0,1232.0,2.0,2.0,1.0,3.0,494053.8461538461,394272.7272727273,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5275,1700948089.0,1934.0,0.0,1702857600.0,1.0,0.0,8276.0,660.0,1.0,0.0,1.0,2.0,466018.73214285716,466018.73214285716,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,5.33
4420,1700714803.0,1980.0,0.0,1704931200.0,1.0,0.0,7841.0,748.0,1.0,0.0,1.0,1.0,424447.63440860214,424447.63440860214,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,5.33
1948,1701191249.0,1964.0,2.0,1704672000.0,1.0,0.0,10106.0,1421.0,3.0,2.0,2.0,3.0,228275.70247933886,228275.70247933886,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,5.33
179,1699209896.0,1948.0,0.0,1704412800.0,1.0,0.0,7405.0,1290.0,1.0,1.0,1.0,3.0,172763.26515151514,172763.26515151514,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5.33
6289,1698156902.0,2013.0,0.0,1705017600.0,2.0,1.0,2688.0,2400.0,3.0,1.0,2.0,3.0,239801.9642857143,239801.9642857143,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5.33
431,1698439828.0,1970.0,0.0,1704412800.0,1.0,0.0,6534.0,864.0,1.0,0.0,1.0,2.0,239309.83606557376,243946.55172413794,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
7931,1695423792.0,1958.0,0.0,1704412800.0,1.0,0.0,8276.0,1538.0,1.0,2.0,1.0,3.0,434089.0,435382.5581395349,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
5550,1697678104.0,1972.0,0.0,1704412800.0,1.0,0.0,8712.0,1140.0,1.0,1.0,2.0,3.0,260635.74626865672,250075.95041322315,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,5.33
4650,1696880239.0,1998.0,1.0,1705017600.0,2.0,1.0,10019.0,3376.0,4.0,3.0,2.0,3.0,336884.1216216216,336884.1216216216,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
4658,1700089025.0,2002.0,2.0,1705017600.0,1.0,0.0,6800.0,2350.0,3.0,2.0,1.0,4.0,336884.1216216216,336884.1216216216,1,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,5.33
4034,1699285137.0,1927.0,0.0,1704412800.0,1.0,0.0,6316.0,864.0,1.0,1.0,1.0,2.0,351393.78571428574,338264.57364341087,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,5.33
6686,1684435891.0,2006.0,0.0,1694476800.0,2.0,0.0,9583.0,2233.0,2.0,0.0,1.0,3.0,258471.52112676058,256690.16393442624,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.08
5930,1692372447.0,1976.0,0.0,1705017600.0,2.0,1.0,9727.0,1921.0,3.0,2.0,2.0,3.0,283243.6614173228,255832.25806451612,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5.33
1100,1701271493.0,1969.0,0.0,1703808000.0,2.0,0.0,7841.0,2772.0,2.0,2.0,2.0,5.0,343289.04761904763,343289.04761904763,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5.33
4466,1699630541.0,2005.0,0.0,1704844800.0,2.0,1.0,3485.0,1832.0,3.0,2.0,1.0,3.0,424447.63440860214,424447.63440860214,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,5.33
3920,1695846516.0,1939.0,0.0,1705017600.0,1.0,0.0,5968.0,1600.0,1.0,2.0,1.0,3.0,351393.78571428574,338264.57364341087,1,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,5.33
7426,1703814682.0,1964.0,0.0,1705017600.0,1.0,0.0,7501.0,1288.0,1.0,0.0,1.0,3.0,381542.78571428574,412295.0722891566,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.33
4569,1697726682.0,1925.0,0.0,1705017600.0,3.0,0.0,10454.0,3261.0,3.0,2.0,2.0,3.0,336884.1216216216,336884.1216216216,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
4900,1699476560.0,1915.0,0.0,1701734400.0,1.0,1.0,1310.0,1228.0,2.0,0.0,3.0,4.0,244447.15447154472,183784.94623655913,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,5.33
7916,1701883167.0,2002.0,0.0,1704931200.0,3.0,0.0,10890.0,2403.0,3.0,2.0,1.0,4.0,434089.0,435382.5581395349,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5.33
1373,1691009972.0,2015.0,0.0,1701216000.0,2.0,0.0,7804.0,1794.0,2.0,2.0,1.0,3.0,319652.11023622047,319652.11023622047,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,5.33
1175,1693330383.0,1880.0,0.0,1704412800.0,2.0,0.0,7405.0,4512.0,2.0,0.0,2.0,4.0,343289.04761904763,343289.04761904763,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
4932,1697429634.0,1925.0,0.0,1702339200.0,1.0,0.0,1925.0,840.0,1.0,0.0,2.0,3.0,244447.15447154472,183784.94623655913,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,5.33
1809,1691511022.0,1983.0,0.0,1704844800.0,2.0,1.0,1363.0,1364.0,3.0,2.0,3.0,2.0,365049.173553719,343749.51923076925,1,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5.33
5539,1699885109.0,1955.0,0.0,1704672000.0,2.0,1.0,14375.0,1920.0,3.0,2.0,2.0,4.0,260635.74626865672,250075.95041322315,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,5.33
1945,1700088955.0,1941.0,0.0,1704758400.0,1.0,1.0,7013.0,1490.0,2.0,1.0,2.0,4.0,228275.70247933886,228275.70247933886,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
281,1704750629.0,1943.0,0.0,1704326400.0,2.0,0.0,7405.0,1384.0,2.0,0.0,1.0,3.0,239309.83606557376,243946.55172413794,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,5.33
1890,1694722453.0,2014.0,0.0,1704844800.0,3.0,1.0,1002.0,2140.0,4.0,2.0,3.0,3.0,365049.173553719,531857.1428571428,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,5.33
6026,1699485972.0,2023.0,0.0,1705017600.0,2.0,1.0,9239.0,2075.0,3.0,3.0,1.0,4.0,283243.6614173228,382170.4166666667,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
871,1698101492.0,1952.0,0.0,1705363200.0,2.0,0.0,6250.0,1890.0,2.0,0.0,1.0,4.0,570285.0,570285.0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,5.33
4503,1699470174.0,1967.0,0.0,1704844800.0,3.0,0.0,11761.0,1973.0,3.0,1.0,2.0,4.0,424447.63440860214,424447.63440860214,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,5.33
7501,1699820842.0,1920.0,0.0,1705017600.0,2.0,0.0,2662.0,1343.0,2.0,0.0,2.0,3.0,381542.78571428574,412295.0722891566,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,5.33
123,1701996640.0,1969.0,0.0,1705017600.0,2.0,0.0,14375.0,1576.0,2.0,0.0,1.0,3.0,172763.26515151514,172763.26515151514,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.33
6660,1695644046.0,1920.0,0.0,1704153600.0,3.0,0.0,3202.0,3201.0,3.0,2.0,3.0,6.0,458996.5652173913,458996.5652173913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5.33
