,list_date,description.year_built,description.baths_3qtr,description.sold_date,description.sold_price,description.baths_full,description.baths_half,description.lot_sqft,description.sqft,description.baths,description.sub_type,description.garage,description.stories,description.beds,location.address.postal_code,location.address.state,location.address.city,location.address.state_code,location.county.name,basement,central_air,community_outdoor_space,dishwasher,fireplace,forced_air,hardwood_floors,laundry_room,recreation_facilities,shopping,washer_dryer,apartment,condos,duplex_triplex,land,mobile,multi_family,single_family,townhomes
7601,2023-08-01T00:47:23.000000Z,1957.0,1.0,2024-01-05,490000.0,1.0,0.0,30300.0,2238.0,2.0,,2.0,1.0,2.0,98512,Washington,Olympia,WA,Thurston,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
7602,2023-10-23T13:59:00.000000Z,1979.0,0.0,2024-01-05,85000.0,1.0,0.0,,840.0,1.0,,0.0,1.0,2.0,98512,Washington,Olympia,WA,Thurston,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
7603,2023-10-05T18:20:39.000000Z,1968.0,1.0,2024-01-04,470000.0,1.0,1.0,12149.0,2132.0,3.0,,2.0,2.0,3.0,98503,Washington,Olympia,WA,Thurston,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7604,2023-10-13T00:43:38.000000Z,1980.0,0.0,2024-01-03,93950.0,1.0,0.0,2324.0,120.0,0.0,condo,0.0,1.0,0.0,98513,Washington,Olympia,WA,Thurston,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
7605,2023-08-21T18:16:01.000000Z,1921.0,0.0,2024-01-02,260000.0,1.0,0.0,6896.0,1165.0,1.0,,1.0,2.0,3.0,98501,Washington,Olympia,WA,Thurston,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
7606,2023-10-26T16:17:02.000000Z,1974.0,0.0,2024-01-02,570000.0,2.0,0.0,9998.0,2317.0,2.0,,2.0,2.0,4.0,98503,Washington,Olympia,WA,Thurston,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
7607,2023-10-23T13:59:00.000000Z,1978.0,0.0,2024-01-02,689999.0,2.0,1.0,88867.0,2002.0,3.0,,4.0,3.0,4.0,98513,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7608,2023-08-01T18:26:58.000000Z,1999.0,0.0,2024-01-02,485000.0,2.0,1.0,7205.0,2106.0,3.0,,2.0,2.0,4.0,98513,Washington,Olympia,WA,Thurston,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
7609,2023-12-01T18:38:27.000000Z,1962.0,1.0,2023-12-29,415000.0,1.0,1.0,12149.0,2620.0,3.0,,2.0,3.0,5.0,98503,Washington,Olympia,WA,Thurston,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
7610,2023-11-09T21:44:14.000000Z,1974.0,1.0,2023-12-29,450000.0,2.0,0.0,8100.0,1579.0,2.0,,3.0,2.0,4.0,98503,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0
7611,2023-10-05T18:20:39.000000Z,1973.0,1.0,2023-12-29,519450.0,1.0,0.0,14179.0,1876.0,2.0,,3.0,1.0,3.0,98512,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7612,2023-08-02T18:20:56.000000Z,1979.0,0.0,2023-12-29,364900.0,1.0,0.0,14545.0,1158.0,1.0,,0.0,1.0,2.0,98512,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7613,2023-09-15T18:22:10.000000Z,1992.0,0.0,2023-12-29,470000.0,2.0,0.0,9680.0,1618.0,2.0,,2.0,1.0,3.0,98501,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7614,2023-10-27T00:27:29.000000Z,1985.0,1.0,2023-12-28,375000.0,1.0,0.0,2209.0,1072.0,2.0,,0.0,1.0,3.0,98513,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
7615,2023-11-04T17:38:00.000000Z,1979.0,1.0,2023-12-28,209500.0,1.0,0.0,,943.0,2.0,condo,0.0,3.0,2.0,98502,Washington,Olympia,WA,Thurston,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
7616,2023-11-29T16:38:00.000000Z,1961.0,0.0,2023-12-28,399950.0,1.0,0.0,21344.0,1084.0,1.0,,4.0,1.0,3.0,98513,Washington,Olympia,WA,Thurston,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
7617,2023-10-06T00:42:48.000000Z,1971.0,0.0,2023-12-27,135000.0,1.0,1.0,672.0,672.0,2.0,,0.0,1.0,2.0,98502,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
7618,2023-11-10T21:20:16.000000Z,1980.0,0.0,2023-12-27,425000.0,2.0,0.0,9549.0,1920.0,2.0,,0.0,2.0,3.0,98516,Washington,Olympia,WA,Thurston,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
7619,2023-10-04T00:26:14.000000Z,0.0,0.0,2024-01-16,243000.0,0.0,0.0,986198.0,,0.0,,0.0,0.0,0.0,98502,Washington,Olympia,WA,Thurston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7620,2023-09-28T06:11:37.000000Z,1992.0,2.0,2024-01-12,667500.0,1.0,0.0,74488.0,3040.0,3.0,,6.0,2.0,3.0,98512,Washington,Olympia,WA,Thurston,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7621,2023-07-07T00:44:35.000000Z,2009.0,0.0,2024-01-12,539900.0,2.0,1.0,5764.0,3022.0,3.0,,2.0,2.0,4.0,98513,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
7622,2023-12-02T23:31:54.000000Z,2006.0,0.0,2024-01-12,530000.0,2.0,1.0,5760.0,2277.0,3.0,,2.0,2.0,4.0,98506,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7623,2023-12-01T20:57:28.000000Z,1993.0,1.0,2024-01-12,515000.0,1.0,0.0,6500.0,1658.0,2.0,,2.0,1.0,3.0,98506,Washington,Olympia,WA,Thurston,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7624,2023-10-27T00:22:50.000000Z,1985.0,2.0,2024-01-12,417500.0,0.0,0.0,12053.0,1190.0,2.0,,2.0,1.0,3.0,98513,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
7625,2023-08-04T00:41:54.000000Z,2019.0,1.0,2024-01-12,485000.0,1.0,0.0,12009.0,1840.0,2.0,,2.0,1.0,3.0,98512,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0
7626,2023-11-30T23:38:20.000000Z,1986.0,0.0,2024-01-11,460000.0,2.0,0.0,8379.0,1352.0,2.0,,2.0,1.0,3.0,98513,Washington,Olympia,WA,Thurston,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
7627,2023-12-06T20:20:18.000000Z,1990.0,2.0,2024-01-11,115000.0,0.0,0.0,,1759.0,2.0,,0.0,1.0,3.0,98502,Washington,Olympia,WA,Thurston,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
7628,2023-10-31T18:56:55.000000Z,1986.0,0.0,2024-01-11,365000.0,2.0,0.0,10659.0,1440.0,2.0,,2.0,1.0,2.0,98502,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7629,2023-06-23T18:24:26.000000Z,1962.0,0.0,2024-01-11,550000.0,2.0,0.0,8316.0,2304.0,2.0,,0.0,2.0,3.0,98501,Washington,Olympia,WA,Thurston,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
7630,2023-09-09T00:50:03.000000Z,2006.0,0.0,2024-01-11,439000.0,2.0,1.0,3570.0,1674.0,3.0,,1.0,2.0,2.0,98502,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
7631,2023-10-23T13:59:00.000000Z,1995.0,0.0,2024-01-10,789900.0,3.0,0.0,11800.0,2700.0,3.0,,3.0,2.0,3.0,98501,Washington,Olympia,WA,Thurston,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
7632,2023-09-13T00:31:18.000000Z,1978.0,0.0,2024-01-10,619000.0,2.0,1.0,19040.0,2506.0,3.0,,3.0,2.0,3.0,98512,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
7633,2023-10-21T00:16:38.000000Z,2003.0,0.0,2024-01-10,430000.0,2.0,1.0,3500.0,1356.0,3.0,,1.0,2.0,3.0,98506,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7634,2023-11-30T16:26:22.000000Z,1938.0,0.0,2024-01-10,440000.0,1.0,0.0,43560.0,1208.0,1.0,,0.0,2.0,2.0,98502,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
7635,2023-11-08T23:56:04.000000Z,1940.0,1.0,2024-01-09,600000.0,0.0,0.0,13939.0,720.0,1.0,,0.0,1.0,1.0,98502,Washington,Olympia,WA,Thurston,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7636,2023-12-08T23:44:03.000000Z,2011.0,0.0,2024-01-08,550000.0,2.0,1.0,4750.0,2387.0,3.0,,2.0,2.0,4.0,98513,Washington,Olympia,WA,Thurston,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
7637,2023-12-20T22:26:40.000000Z,1956.0,0.0,2024-01-05,495000.0,1.0,1.0,5635.0,1425.0,2.0,,2.0,1.0,3.0,98506,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7638,2023-07-31T18:16:27.000000Z,2019.0,0.0,2024-01-05,1050000.0,3.0,1.0,40376.0,3195.0,4.0,,3.0,2.0,4.0,98516,Washington,Olympia,WA,Thurston,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
7639,2023-12-14T19:16:10.000000Z,2016.0,0.0,2024-01-05,540000.0,2.0,0.0,6004.0,1564.0,2.0,,2.0,1.0,3.0,98502,Washington,Olympia,WA,Thurston,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7640,2023-12-21T20:26:05.000000Z,0.0,0.0,2024-01-05,25000.0,0.0,0.0,12005.0,,0.0,,0.0,0.0,0.0,98512,Washington,Olympia,WA,Thurston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7641,2023-12-01T17:14:11.000000Z,1973.0,2.0,2024-01-05,615000.0,1.0,0.0,50551.0,1656.0,3.0,,5.0,1.0,3.0,98502,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7642,2023-08-01T00:47:23.000000Z,1957.0,1.0,2024-01-05,490000.0,1.0,0.0,30300.0,2238.0,2.0,,2.0,1.0,2.0,98512,Washington,Olympia,WA,Thurston,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
7643,2023-10-23T13:59:00.000000Z,1979.0,0.0,2024-01-05,85000.0,1.0,0.0,,840.0,1.0,,0.0,1.0,2.0,98512,Washington,Olympia,WA,Thurston,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
7644,2023-10-05T18:20:39.000000Z,1968.0,1.0,2024-01-04,470000.0,1.0,1.0,12149.0,2132.0,3.0,,2.0,2.0,3.0,98503,Washington,Olympia,WA,Thurston,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7645,2023-10-13T00:43:38.000000Z,1980.0,0.0,2024-01-03,93950.0,1.0,0.0,2324.0,120.0,0.0,condo,0.0,1.0,0.0,98513,Washington,Olympia,WA,Thurston,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
7646,2023-08-21T18:16:01.000000Z,1921.0,0.0,2024-01-02,260000.0,1.0,0.0,6896.0,1165.0,1.0,,1.0,2.0,3.0,98501,Washington,Olympia,WA,Thurston,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
7647,2023-10-26T16:17:02.000000Z,1974.0,0.0,2024-01-02,570000.0,2.0,0.0,9998.0,2317.0,2.0,,2.0,2.0,4.0,98503,Washington,Olympia,WA,Thurston,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
7648,2023-10-23T13:59:00.000000Z,1978.0,0.0,2024-01-02,689999.0,2.0,1.0,88867.0,2002.0,3.0,,4.0,3.0,4.0,98513,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7649,2023-08-01T18:26:58.000000Z,1999.0,0.0,2024-01-02,485000.0,2.0,1.0,7205.0,2106.0,3.0,,2.0,2.0,4.0,98513,Washington,Olympia,WA,Thurston,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
7650,2023-12-01T18:38:27.000000Z,1962.0,1.0,2023-12-29,415000.0,1.0,1.0,12149.0,2620.0,3.0,,2.0,3.0,5.0,98503,Washington,Olympia,WA,Thurston,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
7651,2023-11-09T21:44:14.000000Z,1974.0,1.0,2023-12-29,450000.0,2.0,0.0,8100.0,1579.0,2.0,,3.0,2.0,4.0,98503,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0
7652,2023-10-05T18:20:39.000000Z,1973.0,1.0,2023-12-29,519450.0,1.0,0.0,14179.0,1876.0,2.0,,3.0,1.0,3.0,98512,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7653,2023-08-02T18:20:56.000000Z,1979.0,0.0,2023-12-29,364900.0,1.0,0.0,14545.0,1158.0,1.0,,0.0,1.0,2.0,98512,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7654,2023-09-15T18:22:10.000000Z,1992.0,0.0,2023-12-29,470000.0,2.0,0.0,9680.0,1618.0,2.0,,2.0,1.0,3.0,98501,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7655,2023-10-27T00:27:29.000000Z,1985.0,1.0,2023-12-28,375000.0,1.0,0.0,2209.0,1072.0,2.0,,0.0,1.0,3.0,98513,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
7656,2023-11-04T17:38:00.000000Z,1979.0,1.0,2023-12-28,209500.0,1.0,0.0,,943.0,2.0,condo,0.0,3.0,2.0,98502,Washington,Olympia,WA,Thurston,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
7657,2023-11-29T16:38:00.000000Z,1961.0,0.0,2023-12-28,399950.0,1.0,0.0,21344.0,1084.0,1.0,,4.0,1.0,3.0,98513,Washington,Olympia,WA,Thurston,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
7658,2023-10-06T00:42:48.000000Z,1971.0,0.0,2023-12-27,135000.0,1.0,1.0,672.0,672.0,2.0,,0.0,1.0,2.0,98502,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
7659,2023-11-10T21:20:16.000000Z,1980.0,0.0,2023-12-27,425000.0,2.0,0.0,9549.0,1920.0,2.0,,0.0,2.0,3.0,98516,Washington,Olympia,WA,Thurston,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
7660,2023-09-26T18:16:02.000000Z,2014.0,0.0,2023-12-22,452000.0,2.0,1.0,3620.0,1932.0,3.0,,2.0,2.0,4.0,98501,Washington,Tumwater,WA,Thurston,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
7661,2023-09-28T06:11:37.000000Z,1992.0,2.0,2024-01-12,667500.0,1.0,0.0,74488.0,3040.0,3.0,,6.0,2.0,3.0,98512,Washington,Olympia,WA,Thurston,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7662,2023-07-07T00:44:35.000000Z,2009.0,0.0,2024-01-12,539900.0,2.0,1.0,5764.0,3022.0,3.0,,2.0,2.0,4.0,98513,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
7663,2023-12-02T23:31:54.000000Z,2006.0,0.0,2024-01-12,530000.0,2.0,1.0,5760.0,2277.0,3.0,,2.0,2.0,4.0,98506,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7664,2023-12-01T20:57:28.000000Z,1993.0,1.0,2024-01-12,515000.0,1.0,0.0,6500.0,1658.0,2.0,,2.0,1.0,3.0,98506,Washington,Olympia,WA,Thurston,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7665,2023-10-27T00:22:50.000000Z,1985.0,2.0,2024-01-12,417500.0,0.0,0.0,12053.0,1190.0,2.0,,2.0,1.0,3.0,98513,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
7666,2023-08-04T00:41:54.000000Z,2019.0,1.0,2024-01-12,485000.0,1.0,0.0,12009.0,1840.0,2.0,,2.0,1.0,3.0,98512,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0
7667,2023-11-30T23:38:20.000000Z,1986.0,0.0,2024-01-11,460000.0,2.0,0.0,8379.0,1352.0,2.0,,2.0,1.0,3.0,98513,Washington,Olympia,WA,Thurston,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0
7668,2023-12-06T20:20:18.000000Z,1990.0,2.0,2024-01-11,115000.0,0.0,0.0,,1759.0,2.0,,0.0,1.0,3.0,98502,Washington,Olympia,WA,Thurston,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
7669,2023-10-31T18:56:55.000000Z,1986.0,0.0,2024-01-11,365000.0,2.0,0.0,10659.0,1440.0,2.0,,2.0,1.0,2.0,98502,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
7670,2023-06-23T18:24:26.000000Z,1962.0,0.0,2024-01-11,550000.0,2.0,0.0,8316.0,2304.0,2.0,,0.0,2.0,3.0,98501,Washington,Olympia,WA,Thurston,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0
7671,2023-09-09T00:50:03.000000Z,2006.0,0.0,2024-01-11,439000.0,2.0,1.0,3570.0,1674.0,3.0,,1.0,2.0,2.0,98502,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0
7672,2023-10-23T13:59:00.000000Z,1995.0,0.0,2024-01-10,789900.0,3.0,0.0,11800.0,2700.0,3.0,,3.0,2.0,3.0,98501,Washington,Olympia,WA,Thurston,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
7673,2023-09-13T00:31:18.000000Z,1978.0,0.0,2024-01-10,619000.0,2.0,1.0,19040.0,2506.0,3.0,,3.0,2.0,3.0,98512,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0
7674,2023-10-21T00:16:38.000000Z,2003.0,0.0,2024-01-10,430000.0,2.0,1.0,3500.0,1356.0,3.0,,1.0,2.0,3.0,98506,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0
7675,2023-11-30T16:26:22.000000Z,1938.0,0.0,2024-01-10,440000.0,1.0,0.0,43560.0,1208.0,1.0,,0.0,2.0,2.0,98502,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0
7676,2023-11-08T23:56:04.000000Z,1940.0,1.0,2024-01-09,600000.0,0.0,0.0,13939.0,720.0,1.0,,0.0,1.0,1.0,98502,Washington,Olympia,WA,Thurston,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
7677,2023-12-08T23:44:03.000000Z,2011.0,0.0,2024-01-08,550000.0,2.0,1.0,4750.0,2387.0,3.0,,2.0,2.0,4.0,98513,Washington,Olympia,WA,Thurston,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0
7678,2023-12-20T22:26:40.000000Z,1956.0,0.0,2024-01-05,495000.0,1.0,1.0,5635.0,1425.0,2.0,,2.0,1.0,3.0,98506,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7679,2023-07-31T18:16:27.000000Z,2019.0,0.0,2024-01-05,1050000.0,3.0,1.0,40376.0,3195.0,4.0,,3.0,2.0,4.0,98516,Washington,Olympia,WA,Thurston,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0
7680,2023-12-14T19:16:10.000000Z,2016.0,0.0,2024-01-05,540000.0,2.0,0.0,6004.0,1564.0,2.0,,2.0,1.0,3.0,98502,Washington,Olympia,WA,Thurston,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7681,2023-12-21T20:26:05.000000Z,0.0,0.0,2024-01-05,25000.0,0.0,0.0,12005.0,,0.0,,0.0,0.0,0.0,98512,Washington,Olympia,WA,Thurston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
7682,2023-12-01T17:14:11.000000Z,1973.0,2.0,2024-01-05,615000.0,1.0,0.0,50551.0,1656.0,3.0,,5.0,1.0,3.0,98502,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7683,2023-08-01T00:47:23.000000Z,1957.0,1.0,2024-01-05,490000.0,1.0,0.0,30300.0,2238.0,2.0,,2.0,1.0,2.0,98512,Washington,Olympia,WA,Thurston,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
7684,2023-10-23T13:59:00.000000Z,1979.0,0.0,2024-01-05,85000.0,1.0,0.0,,840.0,1.0,,0.0,1.0,2.0,98512,Washington,Olympia,WA,Thurston,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
7685,2023-10-05T18:20:39.000000Z,1968.0,1.0,2024-01-04,470000.0,1.0,1.0,12149.0,2132.0,3.0,,2.0,2.0,3.0,98503,Washington,Olympia,WA,Thurston,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0
7686,2023-10-13T00:43:38.000000Z,1980.0,0.0,2024-01-03,93950.0,1.0,0.0,2324.0,120.0,0.0,condo,0.0,1.0,0.0,98513,Washington,Olympia,WA,Thurston,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
7687,2023-08-21T18:16:01.000000Z,1921.0,0.0,2024-01-02,260000.0,1.0,0.0,6896.0,1165.0,1.0,,1.0,2.0,3.0,98501,Washington,Olympia,WA,Thurston,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
7688,2023-10-26T16:17:02.000000Z,1974.0,0.0,2024-01-02,570000.0,2.0,0.0,9998.0,2317.0,2.0,,2.0,2.0,4.0,98503,Washington,Olympia,WA,Thurston,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
7689,2023-10-23T13:59:00.000000Z,1978.0,0.0,2024-01-02,689999.0,2.0,1.0,88867.0,2002.0,3.0,,4.0,3.0,4.0,98513,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0
7690,2023-08-01T18:26:58.000000Z,1999.0,0.0,2024-01-02,485000.0,2.0,1.0,7205.0,2106.0,3.0,,2.0,2.0,4.0,98513,Washington,Olympia,WA,Thurston,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0
7691,2023-12-01T18:38:27.000000Z,1962.0,1.0,2023-12-29,415000.0,1.0,1.0,12149.0,2620.0,3.0,,2.0,3.0,5.0,98503,Washington,Olympia,WA,Thurston,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
7692,2023-11-09T21:44:14.000000Z,1974.0,1.0,2023-12-29,450000.0,2.0,0.0,8100.0,1579.0,2.0,,3.0,2.0,4.0,98503,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0
7693,2023-10-05T18:20:39.000000Z,1973.0,1.0,2023-12-29,519450.0,1.0,0.0,14179.0,1876.0,2.0,,3.0,1.0,3.0,98512,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7694,2023-08-02T18:20:56.000000Z,1979.0,0.0,2023-12-29,364900.0,1.0,0.0,14545.0,1158.0,1.0,,0.0,1.0,2.0,98512,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
7695,2023-09-15T18:22:10.000000Z,1992.0,0.0,2023-12-29,470000.0,2.0,0.0,9680.0,1618.0,2.0,,2.0,1.0,3.0,98501,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
7696,2023-10-27T00:27:29.000000Z,1985.0,1.0,2023-12-28,375000.0,1.0,0.0,2209.0,1072.0,2.0,,0.0,1.0,3.0,98513,Washington,Olympia,WA,Thurston,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0
7697,2023-11-04T17:38:00.000000Z,1979.0,1.0,2023-12-28,209500.0,1.0,0.0,,943.0,2.0,condo,0.0,3.0,2.0,98502,Washington,Olympia,WA,Thurston,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0
7698,2023-11-29T16:38:00.000000Z,1961.0,0.0,2023-12-28,399950.0,1.0,0.0,21344.0,1084.0,1.0,,4.0,1.0,3.0,98513,Washington,Olympia,WA,Thurston,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
7699,2023-10-06T00:42:48.000000Z,1971.0,0.0,2023-12-27,135000.0,1.0,1.0,672.0,672.0,2.0,,0.0,1.0,2.0,98502,Washington,Olympia,WA,Thurston,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
7700,2023-11-10T21:20:16.000000Z,1980.0,0.0,2023-12-27,425000.0,2.0,0.0,9549.0,1920.0,2.0,,0.0,2.0,3.0,98516,Washington,Olympia,WA,Thurston,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
7701,2023-09-26T18:16:02.000000Z,2014.0,0.0,2023-12-22,452000.0,2.0,1.0,3620.0,1932.0,3.0,,2.0,2.0,4.0,98501,Washington,Tumwater,WA,Thurston,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
7702,2023-09-26T00:39:58.000000Z,1997.0,0.0,2023-12-22,512500.0,2.0,0.0,58806.0,2166.0,2.0,,3.0,1.0,3.0,98502,Washington,Olympia,WA,Thurston,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
