,location.address.city,description.baths,fireplace,description.sqft,condos,townhomes,location.address.state,description.baths_full,single_family,description.garage
4831,-1.2514441799830305,-0.2302375994358108,0,-0.6557755724021448,0,0,-0.791093452337822,-1.055492413109094,1,-0.0580443277707774
217,-1.3420486549225992,-1.3627576831470956,0,-0.5300653906020459,0,0,-1.4103789869829255,-1.055492413109094,1,-1.0230312769599528
1696,-0.1852849845483456,0.902282484275474,1,0.3059073183686117,0,0,-0.1947187591537164,0.2499055713441416,1,0.9069426214183978
4565,0.0071179479184547,-0.2302375994358108,1,0.0607724638584189,0,1,0.0074803578378508,0.2499055713441416,0,0.9069426214183978
3995,0.0184660471465485,-0.2302375994358108,0,-0.7249161723921992,0,0,0.1328310491909727,0.2499055713441416,0,-1.0230312769599528
6261,-0.7909524937455145,-1.3627576831470956,0,-0.9071959360023426,0,1,-0.8312237956415635,-1.055492413109094,0,-1.0230312769599528
1602,-0.1852849845483456,-1.3627576831470956,0,-1.19632935414257,0,0,-0.1947187591537164,-1.055492413109094,1,-1.0230312769599528
7397,0.627038769180219,3.1673226516980435,1,1.3618728454894424,0,0,0.3932917993137805,4.166099524703849,1,-1.0230312769599528
741,1.3842633552908383,-0.2302375994358108,1,-0.2799021288198491,0,0,1.3652880578696351,0.2499055713441416,1,0.9069426214183978
6790,-0.6521219061028993,0.902282484275474,0,-0.4496108742499826,0,0,-0.6699353025147827,0.2499055713441416,1,-1.0230312769599528
899,1.9258056574188689,-0.2302375994358108,1,0.734579038306949,0,0,2.0238579445490075,-1.055492413109094,1,0.9069426214183978
5399,1.0686777492339676,-1.3627576831470956,1,-0.282416332455851,0,0,1.1230894169501808,-1.055492413109094,1,-0.0580443277707774
3949,0.0184660471465485,-1.3627576831470956,0,-1.2742696668586315,0,0,0.1328310491909727,-1.055492413109094,1,-0.0580443277707774
3957,0.0184660471465485,2.0348025679867585,1,1.639692347267661,0,0,0.1328310491909727,1.5553035557973776,1,0.9069426214183978
5355,1.0686777492339676,-0.2302375994358108,1,-0.2346464633718135,0,0,1.1230894169501808,0.2499055713441416,1,0.9069426214183978
277,-0.7568816323404362,-0.2302375994358108,0,-1.0090211832604228,0,0,-0.8354753491051743,-1.055492413109094,1,-1.0230312769599528
6406,-0.7909524937455145,2.0348025679867585,1,3.68499700515527,0,0,-0.8312237956415635,1.5553035557973776,1,0.9069426214183978
1141,0.0597700753521767,-0.2302375994358108,0,1.219820340055331,0,0,0.0628132653893669,0.2499055713441416,0,0.9069426214183978
4821,0.0513178681078493,-0.2302375994358108,0,-0.403098106983946,0,1,-0.791093452337822,0.2499055713441416,0,-1.0230312769599528
4880,-1.2514441799830305,-1.3627576831470956,0,-0.5300653906020459,0,1,-0.791093452337822,-1.055492413109094,0,-1.0230312769599528
6542,1.0109515509970042,0.902282484275474,0,1.6950048272597047,0,0,1.0624240925648143,1.5553035557973776,0,-1.0230312769599528
2801,-0.7869177282321108,0.902282484275474,0,-0.3578424415359104,0,1,-0.8269836002681431,0.2499055713441416,0,-0.0580443277707774
1750,0.0635554133857029,-1.3627576831470956,1,-1.0882185977944852,0,0,0.2508015477108791,-1.055492413109094,1,-1.0230312769599528
7512,-0.0330323042666231,-0.2302375994358108,0,-0.0171678488576424,0,0,0.3932917993137805,0.2499055713441416,1,-1.0230312769599528
1177,0.0597700753521767,-0.2302375994358108,0,0.0104883911383793,0,0,0.0628132653893669,0.2499055713441416,1,-1.0230312769599528
1849,1.6099068582596454,2.0348025679867585,1,0.4253319910787057,0,1,0.2508015477108791,1.5553035557973776,0,0.9069426214183978
5962,-1.2414557483263304,-0.2302375994358108,0,-0.8807967978243219,0,0,-0.4559258745991878,0.2499055713441416,1,0.9069426214183978
6255,-0.7909524937455145,0.902282484275474,0,0.0582582602224169,0,1,-0.8312237956415635,0.2499055713441416,0,0.9069426214183978
2405,-1.29744368583415,-1.3627576831470956,0,-0.6909744233061725,0,0,-1.3635029583928897,-1.055492413109094,1,-1.0230312769599528
2021,-0.8857049086379911,-1.3627576831470956,0,-1.3597525904826986,0,0,-0.9308005244286016,-1.055492413109094,1,-1.0230312769599528
293,-0.7568816323404362,-0.2302375994358108,0,-0.0649377179416799,0,0,-0.8354753491051743,0.2499055713441416,1,-1.0230312769599528
1780,0.0635554133857029,-0.2302375994358108,0,1.8030153590892697,0,0,0.2508015477108791,0.2499055713441416,0,-1.0230312769599528
7952,0.8168310084046672,0.902282484275474,1,0.3649911038146582,0,0,0.8472447128091181,1.5553035557973776,1,0.9069426214183978
6715,-0.5481511582554545,0.902282484275474,0,-0.0674519215776819,0,0,-0.6699353025147827,0.2499055713441416,1,-1.0230312769599528
3734,-1.3199207478870918,-1.3627576831470956,0,-0.5526932233260637,0,0,-1.3871244388006982,-1.055492413109094,1,-1.0230312769599528
7564,0.936249908663273,-1.3627576831470956,1,-0.8003422814722586,0,0,0.9843705433988322,-1.055492413109094,1,-0.0580443277707774
2645,-0.7850421123982393,2.0348025679867585,1,0.0280878165903931,0,1,-0.8459925707660034,0.2499055713441416,0,-0.0580443277707774
2077,-0.8857049086379911,-1.3627576831470956,0,-1.1875296414165633,0,0,-0.9308005244286016,-1.055492413109094,1,-1.0230312769599528
250,-0.7568816323404362,-0.2302375994358108,1,0.626468281958864,0,0,-0.8354753491051743,0.2499055713441416,1,-1.0230312769599528
3286,1.9955866438603067,0.902282484275474,0,1.0161698455391706,0,0,2.097191826004759,1.5553035557973776,0,-1.0230312769599528
4523,0.7269397281634156,0.902282484275474,1,-0.3704134597159203,0,1,0.7639518236869677,0.2499055713441416,0,-0.0580443277707774
4026,0.0184660471465485,-0.2302375994358108,0,-0.8405695396482902,0,0,0.1328310491909727,0.2499055713441416,1,-1.0230312769599528
6246,-0.7909524937455145,-0.2302375994358108,0,0.7886344164809915,0,0,-0.8312237956415635,0.2499055713441416,0,1.871929570607573
6492,1.0109515509970042,2.0348025679867585,0,2.0796779835680077,0,0,1.0624240925648143,0.2499055713441416,0,-1.0230312769599528
2529,-0.7850421123982393,0.902282484275474,1,0.1223704529404673,0,0,-0.8459925707660034,0.2499055713441416,1,0.9069426214183978
5445,-0.7064944957834334,-1.3627576831470956,1,-0.7852570596562467,0,0,-0.6512383074604555,-1.055492413109094,1,0.9069426214183978
3592,1.7319419502920763,-0.2302375994358108,0,-0.7136022560301903,0,1,1.820123677637493,0.2499055713441416,0,-0.0580443277707774
6717,-0.6521219061028993,0.902282484275474,0,0.4379030092587156,0,0,-0.6699353025147827,1.5553035557973776,1,0.9069426214183978
3802,-1.3199207478870918,-1.3627576831470956,0,-1.4804343650107936,0,0,-1.3871244388006982,-1.055492413109094,1,-1.0230312769599528
4874,-1.2514441799830305,-0.2302375994358108,0,0.968399976455133,0,0,-0.791093452337822,0.2499055713441416,0,-1.0230312769599528
5208,1.0686777492339676,-0.2302375994358108,1,0.0570011584044159,0,0,1.1230894169501808,0.2499055713441416,1,0.9069426214183978
439,-0.7568816323404362,-0.2302375994358108,1,0.8238332673850193,0,0,-0.8354753491051743,0.2499055713441416,1,-1.0230312769599528
372,-1.529175615959594,-0.2302375994358108,1,-0.52252277969404,0,0,-0.8354753491051743,0.2499055713441416,1,0.9069426214183978
816,1.3842633552908383,-0.2302375994358108,1,-0.745029801480215,0,0,1.3652880578696351,0.2499055713441416,1,0.9069426214183978
2865,-0.7869177282321108,0.902282484275474,0,2.134990463560051,0,0,-0.8269836002681431,1.5553035557973776,1,-1.0230312769599528
1040,1.9258056574188689,0.902282484275474,0,1.989166652671936,0,0,2.0238579445490075,0.2499055713441416,1,0.9069426214183978
6691,-0.6521219061028993,0.902282484275474,0,1.6296355327236531,0,0,-0.6699353025147827,1.5553035557973776,1,0.9069426214183978
230,-1.3420486549225992,-0.2302375994358108,1,0.4052183619906899,0,0,-1.4103789869829255,0.2499055713441416,1,-1.0230312769599528
5808,-0.8071146792822989,0.902282484275474,1,0.954571856457122,0,0,-0.7290418447496153,0.2499055713441416,1,0.9069426214183978
1551,-0.1852849845483456,-0.2302375994358108,1,-0.1931621033777808,0,1,-0.1947187591537164,0.2499055713441416,0,0.9069426214183978
6245,-0.7909524937455145,-0.2302375994358108,1,-0.3301862015398887,0,0,-0.8312237956415635,0.2499055713441416,1,0.9069426214183978
3925,2.786622398539361,2.0348025679867585,1,1.883570099959853,0,0,0.1328310491909727,-1.055492413109094,1,0.9069426214183978
1354,-0.134538967363331,0.902282484275474,1,1.6132932090896404,0,0,-0.141389011347407,0.2499055713441416,1,-1.0230312769599528
2103,-0.8857049086379911,-1.3627576831470956,0,-1.3597525904826986,0,0,-0.9308005244286016,-1.055492413109094,1,-1.0230312769599528
1662,-0.1852849845483456,-0.2302375994358108,0,-0.8129132996522684,0,0,-0.1947187591537164,0.2499055713441416,0,-1.0230312769599528
5533,-0.7064944957834334,-1.3627576831470956,0,-0.957480008722382,0,0,-0.6512383074604555,-1.055492413109094,1,-1.0230312769599528
4378,0.7269397281634156,0.902282484275474,1,-0.1818481870157719,0,0,0.7639518236869677,0.2499055713441416,1,-1.0230312769599528
5416,-0.7064944957834334,0.902282484275474,1,0.1487695911184881,0,0,-0.6512383074604555,0.2499055713441416,1,0.9069426214183978
5297,1.0686777492339676,-0.2302375994358108,0,-0.7224019687561972,1,0,1.1230894169501808,0.2499055713441416,0,0.9069426214183978
563,0.9968715801598544,-0.2302375994358108,0,-0.8569118632823031,0,1,0.9656577721053382,0.2499055713441416,0,-1.0230312769599528
4038,0.468422322179922,0.902282484275474,0,0.4404172128947176,0,0,0.1328310491909727,0.2499055713441416,1,0.9069426214183978
575,0.9968715801598544,-0.2302375994358108,0,-0.2107615288297947,0,0,0.9656577721053382,0.2499055713441416,1,-1.0230312769599528
6167,0.7843513268998035,-0.2302375994358108,1,-0.6872031178521696,0,0,0.824286530755816,0.2499055713441416,1,0.9069426214183978
49,-1.3420486549225992,-0.2302375994358108,1,0.1135707402144604,0,0,-1.4103789869829255,0.2499055713441416,1,-1.0230312769599528
90,-1.3420486549225992,-0.2302375994358108,0,-0.1290499106597304,0,0,-1.4103789869829255,0.2499055713441416,1,-1.0230312769599528
1572,-0.1852849845483456,-0.2302375994358108,0,-0.3125867760878748,0,0,-0.1947187591537164,0.2499055713441416,1,0.9069426214183978
6682,-0.5481511582554545,0.902282484275474,0,-0.0674519215776819,0,0,-0.6699353025147827,0.2499055713441416,1,-1.0230312769599528
5327,1.0686777492339676,-0.2302375994358108,1,-0.1013936706637086,0,0,1.1230894169501808,0.2499055713441416,1,0.9069426214183978
1348,-0.134538967363331,-0.2302375994358108,0,0.0029457802303734,0,1,-0.141389011347407,-1.055492413109094,0,-0.0580443277707774
6417,-0.7909524937455145,-1.3627576831470956,0,-0.8921107141863308,0,0,-0.8312237956415635,-1.055492413109094,1,-1.0230312769599528
7979,-2.2739590447474134,-0.2302375994358108,0,-0.5212656778760391,0,0,-2.4589020580058394,-1.055492413109094,1,-1.0230312769599528
4660,0.0071179479184547,-0.2302375994358108,0,-1.0706191723424712,0,0,0.0074803578378508,-1.055492413109094,1,-0.0580443277707774
2863,-0.7869177282321108,2.0348025679867585,1,2.049507539935984,0,0,-0.8269836002681431,0.2499055713441416,1,-1.0230312769599528
3908,0.0184660471465485,-1.3627576831470956,0,-1.2742696668586315,0,0,0.1328310491909727,-1.055492413109094,1,-0.0580443277707774
7405,0.627038769180219,0.902282484275474,1,0.7722920928469786,0,0,0.3932917993137805,0.2499055713441416,1,-1.0230312769599528
329,-0.7568816323404362,-1.3627576831470956,0,-0.858168965100304,0,0,-0.8354753491051743,-1.055492413109094,1,-1.0230312769599528
5551,-0.7064944957834334,0.902282484275474,0,1.657291772719675,0,0,-0.6512383074604555,1.5553035557973776,0,-1.0230312769599528
6580,1.0109515509970042,-0.2302375994358108,0,-0.3264148960858857,0,0,1.0624240925648143,0.2499055713441416,1,-0.0580443277707774
149,-1.3420486549225992,-0.2302375994358108,1,-0.4106407178919519,0,0,-1.4103789869829255,0.2499055713441416,1,-1.0230312769599528
6134,0.7843513268998035,-0.2302375994358108,1,0.4982438965227631,0,0,0.824286530755816,0.2499055713441416,1,-1.0230312769599528
7881,0.8168310084046672,0.902282484275474,1,0.841432692837033,0,0,0.8472447128091181,0.2499055713441416,1,0.9069426214183978
4730,0.0071179479184547,-0.2302375994358108,1,1.0488544928071963,0,1,0.0074803578378508,-1.055492413109094,0,0.9069426214183978
4929,-1.2514441799830305,-1.3627576831470956,0,-0.8468550487382952,0,1,-0.791093452337822,-1.055492413109094,0,-1.0230312769599528
7618,0.936249908663273,-0.2302375994358108,0,0.1487695911184881,0,0,0.9843705433988322,0.2499055713441416,0,-1.0230312769599528
1532,-0.1852849845483456,0.902282484275474,1,0.3059073183686117,0,0,-0.1947187591537164,0.2499055713441416,1,0.9069426214183978
3773,-1.3199207478870918,-1.3627576831470956,0,-0.9122243432743464,0,0,-1.3871244388006982,-1.055492413109094,1,-1.0230312769599528
5968,-0.6591743793409661,-0.2302375994358108,1,-0.6080057033181072,0,0,-0.4559258745991878,0.2499055713441416,1,0.9069426214183978
541,0.9968715801598544,-1.3627576831470956,0,-0.3239006924498837,0,0,0.9656577721053382,-1.055492413109094,1,-0.0580443277707774
1918,0.0635554133857029,0.902282484275474,0,-0.5451506124180578,0,1,0.2508015477108791,1.5553035557973776,0,-1.0230312769599528
5561,0.814860530146505,-0.2302375994358108,1,0.5937836346908383,0,0,-0.6512383074604555,0.2499055713441416,1,0.9069426214183978
6049,0.7843513268998035,0.902282484275474,1,0.4969867947047621,0,0,0.824286530755816,0.2499055713441416,1,0.9069426214183978
3249,1.9955866438603067,-1.3627576831470956,0,-1.674028044982946,1,0,2.097191826004759,-1.055492413109094,0,-1.0230312769599528
2550,-0.7850421123982393,-0.2302375994358108,1,-0.3037870633618679,0,0,-0.8459925707660034,0.2499055713441416,1,0.9069426214183978
6129,0.7843513268998035,-0.2302375994358108,1,-0.6444616560401359,0,0,0.824286530755816,0.2499055713441416,1,-0.0580443277707774
4622,0.0071179479184547,-0.2302375994358108,0,0.1940252565665237,0,0,0.0074803578378508,0.2499055713441416,1,0.9069426214183978
390,-0.7568816323404362,-1.3627576831470956,0,-1.1787299286905562,0,0,-0.8354753491051743,-1.055492413109094,1,-1.0230312769599528
4497,0.7269397281634156,-1.3627576831470956,0,-1.4150650704747425,0,0,0.7639518236869677,-1.055492413109094,1,-1.0230312769599528
6213,0.7843513268998035,0.902282484275474,1,0.4969867947047621,0,0,0.824286530755816,0.2499055713441416,1,0.9069426214183978
5453,-0.7064944957834334,-0.2302375994358108,0,-0.5803494633220855,0,0,-0.6512383074604555,-1.055492413109094,1,-0.0580443277707774
3753,-1.3199207478870918,0.902282484275474,0,-0.9889075541724068,0,0,-1.3871244388006982,-1.055492413109094,1,-1.0230312769599528
6594,1.0109515509970042,-0.2302375994358108,1,0.7521784637589628,0,0,1.0624240925648143,0.2499055713441416,0,-1.0230312769599528
3776,-1.3199207478870918,-1.3627576831470956,0,-0.5526932233260637,0,0,-1.3871244388006982,-1.055492413109094,1,-1.0230312769599528
5951,-0.6591743793409661,-0.2302375994358108,1,-0.2183041397378006,0,0,-0.4559258745991878,0.2499055713441416,1,-0.0580443277707774
7487,0.627038769180219,0.902282484275474,1,0.7722920928469786,0,0,0.3932917993137805,0.2499055713441416,1,-1.0230312769599528
1530,-0.1852849845483456,0.902282484275474,0,-0.3641279506259153,0,0,-0.1947187591537164,0.2499055713441416,1,-1.0230312769599528
6520,1.0109515509970042,-0.2302375994358108,0,0.2317383111065534,0,0,1.0624240925648143,0.2499055713441416,0,0.9069426214183978
4704,0.0071179479184547,3.1673226516980435,1,2.647888005304454,0,0,0.0074803578378508,4.166099524703849,1,1.871929570607573
2670,-0.7850421123982393,-1.3627576831470956,1,-0.9524516014503782,0,0,-0.8459925707660034,-1.055492413109094,1,-0.0580443277707774
2823,-0.7869177282321108,0.902282484275474,1,0.8288616746570232,0,0,-0.8269836002681431,0.2499055713441416,1,0.9069426214183978
1927,-0.8857049086379911,-0.2302375994358108,0,-1.0052498778064198,0,0,-0.9308005244286016,-1.055492413109094,1,0.9069426214183978
3725,-1.3199207478870918,-0.2302375994358108,0,-0.4521250778859846,0,0,-1.3871244388006982,-1.055492413109094,1,-1.0230312769599528
8061,-2.2739590447474134,-0.2302375994358108,0,-0.5212656778760391,0,0,-2.4589020580058394,-1.055492413109094,1,-1.0230312769599528
536,0.9968715801598544,-0.2302375994358108,1,0.2417951256505613,0,0,0.9656577721053382,0.2499055713441416,1,0.9069426214183978
7664,0.936249908663273,-0.2302375994358108,1,-0.1805910851977709,0,0,0.9843705433988322,-1.055492413109094,1,0.9069426214183978
5582,0.814860530146505,-1.3627576831470956,1,-0.635661943314129,0,0,-0.6512383074604555,-1.055492413109094,1,0.9069426214183978
2067,-0.8857049086379911,-0.2302375994358108,1,-0.3917841906219371,0,0,-0.9308005244286016,-1.055492413109094,1,-0.0580443277707774
1389,-0.134538967363331,-0.2302375994358108,0,0.0029457802303734,0,1,-0.141389011347407,-1.055492413109094,0,-0.0580443277707774
339,-0.7568816323404362,0.902282484275474,1,0.6767523546789035,0,0,-0.8354753491051743,0.2499055713441416,1,0.9069426214183978
5224,1.0686777492339676,0.902282484275474,1,0.969657078273134,0,0,1.1230894169501808,0.2499055713441416,1,0.9069426214183978
5625,-0.8071146792822989,-0.2302375994358108,1,-0.4106407178919519,0,0,-0.7290418447496153,-1.055492413109094,1,0.9069426214183978
5965,-0.6591743793409661,-0.2302375994358108,0,-1.0681049687064692,0,0,-0.4559258745991878,0.2499055713441416,1,-0.0580443277707774
6025,-0.6591743793409661,-1.3627576831470956,0,-1.1133606341545048,0,0,-0.4559258745991878,-1.055492413109094,1,-0.0580443277707774
2782,-0.7869177282321108,0.902282484275474,1,0.8288616746570232,0,0,-0.8269836002681431,0.2499055713441416,1,0.9069426214183978
747,1.3842633552908383,-1.3627576831470956,1,-0.641947452404134,0,0,1.3652880578696351,-1.055492413109094,1,0.9069426214183978
1792,0.0635554133857029,-0.2302375994358108,1,-0.2849305360918531,0,1,0.2508015477108791,0.2499055713441416,0,-1.0230312769599528
6115,0.7843513268998035,-0.2302375994358108,0,0.3184783365486217,0,0,0.824286530755816,0.2499055713441416,1,0.9069426214183978
1919,0.0635554133857029,3.1673226516980435,1,2.5008070925983388,0,0,0.2508015477108791,2.8607015402506137,1,0.9069426214183978
3452,1.7319419502920763,0.902282484275474,1,-0.2660740088218382,0,0,1.820123677637493,1.5553035557973776,1,0.9069426214183978
5977,-0.6591743793409661,-0.2302375994358108,1,0.1814542383865138,0,0,-0.4559258745991878,0.2499055713441416,1,1.871929570607573
5331,1.0686777492339676,-0.2302375994358108,1,0.0570011584044159,0,0,1.1230894169501808,0.2499055713441416,1,0.9069426214183978
6628,1.0109515509970042,-0.2302375994358108,0,-0.3578424415359104,0,0,1.0624240925648143,-1.055492413109094,1,0.9069426214183978
1633,-0.1852849845483456,-0.2302375994358108,1,-0.1931621033777808,0,1,-0.1947187591537164,0.2499055713441416,0,0.9069426214183978
109,-1.3420486549225992,2.0348025679867585,0,1.5692946454596055,0,0,-1.4103789869829255,1.5553035557973776,1,0.9069426214183978
7946,1.052082625093114,0.902282484275474,1,0.2505948383765682,0,0,0.8472447128091181,0.2499055713441416,1,0.9069426214183978
2686,-0.7850421123982393,2.0348025679867585,1,0.0280878165903931,0,1,-0.8459925707660034,0.2499055713441416,0,-0.0580443277707774
8089,-2.5814082747326723,-1.3627576831470956,0,-0.0020826270416305,0,0,-2.4589020580058394,-1.055492413109094,1,-1.0230312769599528
6257,-0.7909524937455145,-1.3627576831470956,0,-0.3766989688059253,0,0,-0.8312237956415635,-1.055492413109094,1,-1.0230312769599528
5970,-0.6591743793409661,-0.2302375994358108,1,0.271965569282585,0,0,-0.4559258745991878,-1.055492413109094,1,0.9069426214183978
6635,1.0109515509970042,-0.2302375994358108,1,0.7521784637589628,0,0,1.0624240925648143,0.2499055713441416,0,-1.0230312769599528
4915,-1.2514441799830305,-0.2302375994358108,0,0.968399976455133,0,0,-0.791093452337822,0.2499055713441416,0,-1.0230312769599528
6110,0.7843513268998035,0.902282484275474,1,0.626468281958864,0,0,0.824286530755816,0.2499055713441416,1,0.9069426214183978
560,0.9968715801598544,-1.3627576831470956,1,-0.983879146900403,0,0,0.9656577721053382,-1.055492413109094,0,-1.0230312769599528
7540,0.936249908663273,0.902282484275474,1,0.5975549401448412,0,0,0.9843705433988322,0.2499055713441416,1,0.9069426214183978
4691,0.0071179479184547,2.0348025679867585,1,1.979109838127928,0,0,0.0074803578378508,0.2499055713441416,1,1.871929570607573
5583,-0.3371933071932161,-1.3627576831470956,1,-0.643204554222135,0,0,-0.6512383074604555,-1.055492413109094,1,-0.0580443277707774
7624,0.936249908663273,-0.2302375994358108,1,-0.7689147360222338,0,0,0.9843705433988322,-2.36089039756233,1,0.9069426214183978
5749,-0.8071146792822989,-0.2302375994358108,0,-0.5753210560500815,0,0,-0.7290418447496153,0.2499055713441416,1,0.9069426214183978
6376,-0.7909524937455145,-1.3627576831470956,0,-0.8921107141863308,0,0,-0.8312237956415635,-1.055492413109094,1,-1.0230312769599528
4033,0.0184660471465485,-0.2302375994358108,0,-0.4382969578879737,0,0,0.1328310491909727,-1.055492413109094,1,0.9069426214183978
3228,1.9955866438603067,-0.2302375994358108,0,0.0104883911383793,0,0,2.097191826004759,-1.055492413109094,1,-1.0230312769599528
1144,0.0597700753521767,-0.2302375994358108,1,-0.0925939579377017,0,0,0.0628132653893669,0.2499055713441416,0,0.9069426214183978
4652,0.0071179479184547,-0.2302375994358108,0,-0.0775087361216898,0,0,0.0074803578378508,-1.055492413109094,1,-0.0580443277707774
2107,-0.8857049086379911,-1.3627576831470956,0,-1.0014785723524169,0,0,-0.9308005244286016,-1.055492413109094,1,0.9069426214183978
77,-1.3420486549225992,-0.2302375994358108,1,0.1085423329424564,0,0,-1.4103789869829255,0.2499055713441416,1,-1.0230312769599528
712,1.3842633552908383,-1.3627576831470956,1,-0.641947452404134,0,0,1.3652880578696351,-1.055492413109094,1,0.9069426214183978
1608,-0.1852849845483456,0.902282484275474,0,-0.745029801480215,1,0,-0.1947187591537164,1.5553035557973776,0,-1.0230312769599528
1622,-0.1852849845483456,0.902282484275474,1,0.4278461947147077,0,0,-0.1947187591537164,1.5553035557973776,1,0.9069426214183978
5979,-0.6591743793409661,-0.2302375994358108,1,0.4567595365287304,0,0,-0.4559258745991878,0.2499055713441416,1,0.9069426214183978
2125,-0.8857049086379911,-0.2302375994358108,1,-1.2994117032186512,0,0,-0.9308005244286016,-1.055492413109094,1,0.9069426214183978
6356,-0.7909524937455145,0.902282484275474,1,0.2015678674745296,0,0,-0.8312237956415635,0.2499055713441416,1,0.9069426214183978
3299,1.9955866438603067,-1.3627576831470956,0,-1.6036303431748906,1,0,2.097191826004759,-1.055492413109094,0,-1.0230312769599528
3733,-1.3199207478870918,-0.2302375994358108,0,0.0167739002283842,0,0,-1.3871244388006982,0.2499055713441416,1,-1.0230312769599528
589,0.9968715801598544,-0.2302375994358108,1,-0.5677784451420756,0,0,0.9656577721053382,0.2499055713441416,1,0.9069426214183978
7389,-0.0330323042666231,-0.2302375994358108,0,-0.0171678488576424,0,0,0.3932917993137805,0.2499055713441416,1,-1.0230312769599528
6363,-0.7909524937455145,0.902282484275474,0,-0.4093836160739509,0,0,-0.8312237956415635,0.2499055713441416,1,0.9069426214183978
4494,0.7269397281634156,-0.2302375994358108,0,-0.6985170342141784,0,0,0.7639518236869677,0.2499055713441416,1,-1.0230312769599528
4933,3.2305330514592527,0.902282484275474,1,1.0136556419031686,0,1,-0.791093452337822,0.2499055713441416,0,-0.0580443277707774
954,1.9258056574188689,-1.3627576831470956,0,-1.1435310777865286,0,0,2.0238579445490075,-1.055492413109094,1,-0.0580443277707774
632,0.9968715801598544,-0.2302375994358108,0,-0.4910952342440152,0,0,0.9656577721053382,0.2499055713441416,1,-1.0230312769599528
2632,-0.7850421123982393,-0.2302375994358108,1,-0.3037870633618679,0,0,-0.8459925707660034,0.2499055713441416,1,0.9069426214183978
440,-0.7568816323404362,-1.3627576831470956,0,-0.4697245033379985,0,0,-0.8354753491051743,-1.055492413109094,1,-1.0230312769599528
2842,-0.7869177282321108,0.902282484275474,0,-0.3578424415359104,0,1,-0.8269836002681431,0.2499055713441416,0,-0.0580443277707774
6011,-0.6591743793409661,-0.2302375994358108,1,0.271965569282585,0,0,-0.4559258745991878,-1.055492413109094,1,0.9069426214183978
6047,0.7843513268998035,-0.2302375994358108,1,-0.6444616560401359,0,0,0.824286530755816,0.2499055713441416,1,-0.0580443277707774
7793,0.8168310084046672,0.902282484275474,1,0.7559497692129659,0,0,0.8472447128091181,1.5553035557973776,1,0.9069426214183978
6066,0.7843513268998035,-0.2302375994358108,0,-0.6168054160441142,0,0,0.824286530755816,0.2499055713441416,1,0.9069426214183978
7861,1.052082625093114,0.902282484275474,1,0.2505948383765682,0,0,0.8472447128091181,0.2499055713441416,1,0.9069426214183978
3965,0.0184660471465485,2.0348025679867585,1,0.8301187764750242,0,0,0.1328310491909727,-1.055492413109094,1,0.9069426214183978
1840,0.0635554133857029,-1.3627576831470956,0,-1.2692412595866274,1,0,0.2508015477108791,-1.055492413109094,0,-1.0230312769599528
1651,-0.1852849845483456,-0.2302375994358108,0,-0.8355411323762862,0,0,-0.1947187591537164,0.2499055713441416,1,-1.0230312769599528
3731,-1.3199207478870918,-0.2302375994358108,0,0.7207509183089381,0,0,-1.3871244388006982,-1.055492413109094,1,-1.0230312769599528
7688,0.936249908663273,-0.2302375994358108,0,0.6478390128648808,0,0,0.9843705433988322,0.2499055713441416,1,0.9069426214183978
5946,-0.6591743793409661,-1.3627576831470956,0,-0.987650452354406,0,0,-0.4559258745991878,-1.055492413109094,1,0.9069426214183978
6233,0.7843513268998035,0.902282484275474,1,0.626468281958864,0,0,0.824286530755816,0.2499055713441416,1,0.9069426214183978
4493,0.7269397281634156,-0.2302375994358108,0,-0.2811592306378501,0,0,0.7639518236869677,0.2499055713441416,1,0.9069426214183978
376,-0.7568816323404362,2.0348025679867585,1,2.4165812707922725,0,0,-0.8354753491051743,2.8607015402506137,1,-1.0230312769599528
2083,-0.8857049086379911,0.902282484275474,1,-0.4257259397079638,0,0,-0.9308005244286016,0.2499055713441416,1,0.9069426214183978
7662,0.936249908663273,0.902282484275474,1,1.534095794555578,0,0,0.9843705433988322,0.2499055713441416,1,0.9069426214183978
1327,-0.134538967363331,-1.3627576831470956,1,-0.9273095650903584,0,0,-0.141389011347407,-1.055492413109094,1,-1.0230312769599528
7734,0.936249908663273,-0.2302375994358108,1,0.0934571111264446,0,0,0.9843705433988322,-1.055492413109094,1,1.871929570607573
1684,-0.1852849845483456,2.0348025679867585,1,1.859685165417834,0,0,-0.1947187591537164,2.8607015402506137,1,0.9069426214183978
3290,1.9955866438603067,-1.3627576831470956,0,-1.674028044982946,1,0,2.097191826004759,-1.055492413109094,0,-1.0230312769599528
5921,0.6906345413788265,2.0348025679867585,1,1.4875830272895414,0,0,-0.4559258745991878,1.5553035557973776,1,0.9069426214183978
1285,0.0597700753521767,-0.2302375994358108,0,2.3813824198882445,0,0,0.0628132653893669,0.2499055713441416,0,0.9069426214183978
820,1.3842633552908383,-0.2302375994358108,1,-0.3590995433539114,0,0,1.3652880578696351,0.2499055713441416,1,0.9069426214183978
6782,-0.6521219061028993,-0.2302375994358108,0,0.5422424601527976,0,0,-0.6699353025147827,0.2499055713441416,1,-1.0230312769599528
6035,0.7843513268998035,-0.2302375994358108,0,-0.1931621033777808,0,0,0.824286530755816,0.2499055713441416,1,-1.0230312769599528
4386,0.7269397281634156,0.902282484275474,1,0.5221288310647819,0,1,0.7639518236869677,0.2499055713441416,0,0.9069426214183978
